Sequence ID,Dayhoff statistic of serine,Percentage of serine,Binding Regions in Disordered Proteins,Instability Index,Secretory pathway signal peptide (SP),Percentage of non polar mole,Other subcellular location,Secondary helix fraction,Percentage of polar mole,Secondary turn fraction,Aromaticity,Count of linear B-cell epitopes,Average carbon sparing,Arginine and lysine propeptide cleavage sites,Dayhoff statistic of arginine,Percentage of arginine,Percentage of aromatic mole,Grand average of hydropathy (GRAVY),Percentage of small mole,Average oxygen sparing,Absobance A280,Proteasomal cleavages (MHC ligands),Dayhoff statistic of phenylalanine,Probability of Expression Inclusion Bodies,Percentage of phenylalanine,Molecular Weight,Mitochondrial targeting peptide (mTP),Average sulphur sparing,Percentage of proline,Dayhoff statistic of proline,Average hydrogen sparing,Average nitrogen sparing,Percentage of lysine,Dayhoff statistic of lysine,Percentage of isoleucine,Dayhoff statistic of isoleucine,Dayhoff statistic of tryptophan,Percentage of tryptophan,Percentage of glycine,Dayhoff statistic of glycine,Percentage of aliphatic mole,Percentage of tiny mole,Class I Immunogenicity score,Dayhoff statistic of tyrosine,Percentage of secondary helix,Dayhoff statistic of methionine,Percentage of tyrosine,Average Residue Weight,Percentage of methionine,Percentage of valine,Dayhoff statistic of valine,N-linked glycosylation sites,C-mannosylation sites,Percentage of cysteine,Dayhoff statistic of cysteine,Dayhoff statistic of aspartic acid,Percentage of aspartic acid,SS,TS,PS,SN,SR,ST,RR,SP,RS,HS,SA,DS,SD,SQ,RL,GQ,IS,LS,NS,NN,YG,TP,SF,IG,CG,SL,PV,IK,KN,VF,ES,HT,KM,PR,YK,DD,KW,WN,FD,PY,KY,CK,ND,NF,GC,FI,VG,GK,SV,SG,KF,MK,GS,HH,VS,AY,AR,WA,PP,YW,NY,MP,KC,TC,KV,FN,LK,QS,FG,CC,EP,TR,EW,RP,LP,PD,AW,KL,AS,IV,HE,ML,VV,HG,NW,MV,PN,KR,VC,GY,KD,VW,CN,NP,FK,HL,IF,FT,VP,DK,ET,VD,IC,MY,NR,FW,SH,HP,WV,LR,II,YI,IW,AT,DH,WM,YV,WP,LF,PI,LI,LD
gi|56758218|gb|AAW27249.1|,1.594,11.1588,0,45.55965665,0.078,56.2232,0.768,0.3348,43.7768,0.2661,0.124463519,71,5.0601,0,0.788,3.8627,15.8798,-0.146351931,52.3605,2.5236,1.834,75,1.192,0.564,4.2918,26372.69,0.218,0.0644,5.1502,0.99,9.5622,1.3047,2.1459,0.325,5.5794,1.24,1.651,2.1459,5.5794,0.664,21.03,29.1845,0.2574,1.767,29,1.767,6.0086,113.1875,3.0043,6.4378,0.975,0,0,3.4335,1.184,1.249,6.867,0.0129,0.0043,0.0043,0.0086,0,0.0043,0.0043,0.0129,0.0043,0.0043,0,0.0129,0.0043,0,0.0043,0,0.0086,0.0086,0,0,0.0043,0.0043,0.0086,0.0043,0,0.0172,0.0043,0,0,0.0086,0.0043,0,0,0,0.0043,0.0043,0,0.0043,0.0043,0,0,0,0.0043,0,0,0,0,0,0.0086,0.0086,0.0043,0,0.0043,0.0086,0.0043,0.0043,0,0,0.0129,0,0.0086,0,0,0,0,0,0,0,0.0043,0.0043,0,0.0043,0,0,0,0,0,0.0086,0.0086,0.0043,0,0.0043,0.0043,0.0043,0.0043,0,0,0.0043,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043,0.0043,0,0,0,0.0043,0.0043,0,0.0086,0,0,0,0,0.0043,0,0,0,0.0172,0.0129
gi|685957099|gb|KGB33249.1|,1.675,11.7284,1,47.27135802,0.066,48.4568,0.876,0.2253,51.5432,0.3272,0.064814815,192,4.6574,0,1.764,8.642,9.5679,-0.67808642,56.4815,2.5123,0.729,93,0.772,0.942,2.7778,35544.87,0.098,0.0494,4.6296,0.89,9.3426,1.466,2.4691,0.374,4.321,0.96,0.475,0.6173,10.1852,1.213,16.0494,33.0247,-1.6092,0.908,20,1.997,3.0864,109.7064,3.3951,7.4074,1.122,3,0,1.5432,0.532,0.954,5.2469,0.0062,0.0093,0.0123,0.0093,0.0123,0,0.0062,0.0062,0.0031,0.0062,0.0093,0.0093,0.0031,0.0062,0,0.0062,0.0062,0.0031,0.0062,0.0031,0.0031,0.0031,0,0,0.0031,0.0031,0.0031,0,0.0031,0,0.0062,0.0031,0,0.0093,0.0031,0.0093,0,0,0,0,0,0,0.0062,0,0,0.0031,0,0,0.0062,0.0123,0,0.0031,0.0154,0,0.0154,0,0.0031,0.0031,0.0031,0,0.0031,0.0031,0.0031,0,0.0031,0,0.0062,0.0031,0.0031,0,0.0031,0,0,0.0031,0,0.0031,0,0.0031,0.0062,0,0.0031,0,0.0062,0,0,0.0031,0,0,0.0031,0,0.0031,0,0,0.0031,0,0.0031,0.0031,0.0062,0,0,0.0062,0.0031,0,0,0.0031,0,0.0031,0,0,0.0123,0,0,0,0,0.0062,0,0.0062,0,0,0,0.0031,0.0031
gi|76156503|gb|AAX27701.2|,1.21,8.4677,6,70.84923387,0.063,33.871,0.767,0.1895,66.129,0.1855,0.040322581,156,4.8226,1,2.14,10.4839,5.6452,-1.251612903,48.3871,2.6734,0.315,76,0.448,0.533,1.6129,28346.91,0.248,0.0081,2.4194,0.465,9.9234,1.5202,8.871,1.344,3.629,0.806,0,0,3.629,0.432,14.9194,28.629,-1.2141,0.712,56,0.474,2.4194,114.3021,0.8065,4.8387,0.733,1,0,0,0,1.54,8.4677,0.0121,0.004,0,0.0081,0,0.0121,0.0242,0,0.0081,0,0,0.0081,0.0161,0,0.0121,0,0.004,0,0,0,0.004,0,0,0,0,0.004,0,0,0.004,0.004,0.0081,0,0,0,0.004,0.0161,0,0,0,0,0,0,0,0,0,0,0,0,0.0081,0.0121,0,0,0.0081,0,0,0.004,0.0121,0,0,0,0,0.004,0,0,0.004,0,0,0.0081,0,0,0.004,0.0081,0,0.004,0.004,0,0,0.004,0.0081,0,0,0,0.004,0.004,0,0,0,0.0161,0,0.004,0.004,0,0,0,0.004,0,0,0.004,0.004,0.0161,0.004,0.0081,0,0,0.0081,0,0.004,0,0,0.004,0,0,0,0.004,0,0,0,0,0,0.004,0,0
gi|685962459|gb|KGB37881.1|,1.07,7.4906,0,34.73520599,0.056,53.5581,0.741,0.3184,46.4419,0.2622,0.093632959,72,5.0187,0,0.917,4.4944,11.985,-0.224344569,50.1873,2.4719,0.797,81,1.769,0.731,6.367,30050.4,0.197,0.0599,4.4944,0.864,9.839,1.3446,7.4906,1.135,5.9925,1.332,0.864,1.1236,7.4906,0.892,22.4719,25.4682,-0.2627,0.551,38,1.763,1.8727,112.5483,2.9963,5.9925,0.908,1,0,2.9963,1.033,1.362,7.4906,0.0112,0.0037,0.0037,0,0.0037,0.0075,0,0.0037,0.0075,0,0,0.0075,0.0075,0,0.015,0,0.0037,0.0112,0,0.0037,0,0.0037,0.0037,0,0,0.0075,0.0037,0.0037,0.0037,0,0.0037,0.0037,0,0.0037,0,0.0075,0.0037,0,0,0,0,0.0075,0.0112,0,0,0.0075,0.0112,0,0.0037,0.0112,0.0037,0.0037,0.0037,0,0.0037,0,0,0,0,0,0.0037,0.0037,0.0075,0,0,0.0037,0.0037,0,0.0037,0,0.0037,0,0,0,0.0112,0.0037,0,0.0075,0,0,0,0.0037,0.0112,0.0037,0,0.0075,0.0037,0.0037,0,0,0.0037,0,0,0,0.0075,0,0.0075,0.0037,0.0075,0.0037,0,0,0,0,0.0037,0.0037,0.0037,0,0,0.0037,0.0037,0.0037,0,0,0,0,0,0,0.0075,0,0.0075,0
gi|350644659|emb|CCD60623.1|,0.863,6.0391,0,32.50515098,0.162,54.3517,0.849,0.3197,45.6483,0.2025,0.08348135,147,5.0639,0,1.631,7.9929,11.9005,-0.302486679,46.8917,2.4547,0.995,189,0.74,0.73,2.6643,64049.46,0.061,0.048,5.151,0.991,10.0355,1.4281,5.5062,0.834,6.2167,1.381,0.547,0.7105,6.5719,0.782,23.6234,25.9325,1.9796,1.463,30,1.463,4.9734,113.7646,2.4867,8.1705,1.238,1,0,2.3091,0.796,0.937,5.151,0.0018,0.0053,0,0,0.0018,0.0018,0.0018,0,0.0071,0.0018,0.0036,0.0018,0.0036,0.0036,0.0053,0,0.0053,0.0071,0,0.0018,0.0053,0,0.0018,0.0036,0,0.0053,0.0036,0.0018,0,0,0.0018,0.0053,0,0.0036,0.0036,0.0053,0,0,0,0.0053,0.0036,0.0018,0.0018,0,0.0018,0.0053,0.0071,0,0.0036,0.0071,0.0036,0,0.0036,0,0.0053,0.0018,0.0107,0,0.0036,0,0.0018,0.0036,0.0036,0.0018,0.0036,0,0.0107,0.0036,0.0018,0,0.0018,0.0107,0,0.0036,0.0036,0.0053,0,0.0053,0.0053,0.0071,0,0.0036,0.0036,0.0036,0,0.0018,0.0036,0.0018,0.0036,0.0036,0.0036,0,0,0.0036,0.0018,0.0071,0,0,0.0053,0.0018,0.0036,0.0053,0,0,0.0018,0,0.0036,0,0,0.0071,0.0018,0,0,0.0018,0,0,0.0018,0,0,0,0.0089,0
gi|685968339|gb|KGB41954.1|,2.041,14.2857,4,60.31865079,0.055,46.8254,0.954,0.246,53.1746,0.3135,0.05952381,166,4.6111,0,0.648,3.1746,7.9365,-0.402777778,59.9206,2.6032,0.588,68,0.772,0.589,2.7778,27097.67,0.056,0.0397,5.1587,0.992,9.2579,1.2738,3.5714,0.541,5.5556,1.235,0.305,0.3968,6.3492,0.756,18.6508,36.9048,-2.3485,0.817,25,0.934,2.7778,107.5304,1.5873,5.9524,0.902,2,0,2.381,0.821,1.154,6.3492,0.0278,0.004,0.0198,0.0079,0.004,0.0198,0,0.0119,0.0079,0.0119,0.0119,0.0079,0,0.0079,0.004,0,0.0079,0.0079,0,0.0079,0,0.0119,0.004,0,0,0.0119,0.004,0.004,0,0,0.0159,0,0,0,0,0,0,0,0.0079,0,0,0,0.004,0.004,0.004,0.004,0.004,0,0.0079,0.0079,0.004,0,0.0119,0,0.0119,0,0,0,0,0,0.004,0,0.004,0,0.004,0,0,0,0,0,0.0079,0,0,0,0.004,0.0079,0,0.004,0.004,0,0,0,0.004,0,0,0,0,0.004,0,0,0.004,0,0,0,0.004,0,0,0.004,0.0079,0.004,0,0,0,0,0.004,0,0,0,0,0.0079,0.004,0.004,0,0,0.004,0,0,0,0,0.004,0,0.004
gi|226480582|emb|CAX73388.1|,1.275,8.9239,4,52.22178478,0.094,46.4567,0.915,0.294,53.5433,0.2126,0.078740157,159,5.1286,1,1.286,6.2992,9.7113,-0.660629921,44.0945,2.5407,1.066,137,0.875,0.729,3.1496,43955.57,0.076,0.0315,5.5118,1.06,10.1864,1.4147,9.7113,1.471,4.7244,1.05,1.009,1.3123,3.6745,0.437,21.5223,22.3097,-4.5187,1.004,47,1.235,3.4121,115.369,2.0997,6.8241,1.034,0,0,1.0499,0.362,1.145,6.2992,0.0052,0.0026,0.0079,0.0052,0.0026,0.0079,0.0105,0.0026,0.0052,0,0.0026,0,0.0105,0.0079,0.0105,0,0.0052,0.0052,0.0026,0,0.0052,0.0052,0.0026,0.0026,0,0.0079,0.0026,0.0079,0.0026,0,0.0079,0.0026,0,0,0.0026,0.0052,0,0.0026,0,0,0.0052,0,0.0052,0,0,0,0,0.0026,0,0.0052,0.0026,0.0026,0.0079,0,0.0079,0,0.0026,0,0.0105,0,0,0,0.0026,0,0.0105,0.0026,0.0184,0.0079,0,0,0.0052,0.0026,0.0026,0.0026,0.0079,0,0.0026,0.0052,0.0052,0,0,0,0.0052,0.0026,0.0026,0.0026,0,0.0079,0,0,0.0026,0,0,0.0026,0.0026,0.0052,0,0,0,0.0052,0.0026,0.0079,0,0.0052,0.0026,0,0.0052,0,0.0026,0.0105,0.0026,0,0,0.0052,0,0,0,0,0.0026,0.0079,0.0052,0.0026
gi|56755497|gb|AAW25927.1|,0.725,5.0725,0,42.14347826,0.074,44.9275,0.915,0.3261,55.0725,0.1522,0.079710145,23,5.1812,0,1.479,7.2464,7.971,-0.522463768,36.9565,2.6377,0.549,45,1.006,0.825,3.6232,16294.01,0.077,0.0435,0.7246,0.139,10.3623,1.4058,6.5217,0.988,5.7971,1.288,0,0,2.1739,0.259,24.6377,19.5652,0.6016,1.279,85,1.705,4.3478,118.0725,2.8986,5.0725,0.769,2,0,1.4493,0.5,0.791,4.3478,0,0.0072,0.0072,0,0,0.0072,0,0,0,0,0,0.0072,0,0,0.0217,0,0,0.0072,0.0072,0,0,0,0,0,0,0.0145,0,0,0.0072,0,0.0072,0,0,0,0,0,0,0,0,0,0,0.0072,0,0,0,0,0,0.0072,0,0.0072,0.0072,0,0,0,0,0,0,0,0,0,0,0.0072,0,0,0,0,0,0,0,0,0,0.0072,0,0,0,0,0,0.0145,0,0.0072,0,0.0072,0,0,0,0,0,0.0145,0,0,0.0072,0,0,0,0,0,0,0,0,0.0072,0.0072,0,0,0,0,0,0,0,0,0,0,0,0,0.0072,0,0,0,0,0,0,0,0.0217
gi|685959279|gb|KGB35099.1|,2.058,14.4033,18,58.84065844,0.092,45.8848,0.943,0.2253,54.1152,0.3467,0.059670782,614,4.6749,3,1.197,5.8642,9.9794,-0.608024691,57.8189,2.5309,0.651,291,0.8,0.946,2.8807,105690.24,0.04,0.0309,6.7901,1.306,9.3457,1.4053,2.572,0.39,4.6296,1.029,0.475,0.6173,6.893,0.821,16.5638,35.2881,-10.8717,0.726,18,1.331,2.4691,108.7348,2.2634,4.7325,0.717,7,0,0.823,0.284,0.804,4.4239,0.0288,0.0175,0.0041,0.0113,0.0082,0.0123,0.0093,0.001,0.001,0.0072,0.0051,0.0093,0.0062,0.0051,0.0041,0.0041,0.0062,0.0093,0.0051,0.0041,0.001,0.0041,0.0041,0.0041,0,0.0072,0.001,0,0.001,0.001,0.0082,0.0041,0,0.0051,0.001,0.0031,0,0,0,0.001,0.0021,0.001,0.0021,0.0021,0,0.0021,0.0041,0,0.0082,0.0113,0.0021,0.001,0.0072,0.0021,0.0031,0,0.0021,0,0.0123,0,0.0021,0.0021,0.001,0,0.001,0.0031,0.0031,0.0062,0.0021,0,0.0021,0.0021,0,0.0051,0.0051,0.0031,0.001,0.0041,0.0113,0.0062,0.001,0.0021,0.0031,0.0031,0.001,0,0.0051,0.001,0,0.0031,0,0,0,0.0041,0.0021,0.0031,0.001,0.0021,0.0031,0,0.0051,0.0021,0,0.001,0.0021,0,0.0082,0.0041,0.001,0.0041,0,0.0021,0,0.001,0,0,0.0021,0,0.0021,0.0051,0.0021,0.0051
gi|226480784|emb|CAX73489.1|,0.974,6.8182,3,63.02045455,0.028,44.697,0.933,0.2348,55.303,0.2727,0.037878788,84,4.9242,0,1.855,9.0909,3.7879,-0.884848485,50,2.553,0.1,35,0.842,0.868,3.0303,14953.36,0.11,0.0227,9.8485,1.894,10.0985,1.447,9.0909,1.377,6.0606,1.347,0,0,3.7879,0.451,19.697,21.2121,0.4428,0.223,59,0.891,0.7576,113.283,1.5152,7.5758,1.148,0,0,0.7576,0.261,0.826,4.5455,0.0076,0.0076,0,0.0076,0,0,0.0152,0,0,0,0,0.0076,0.0076,0,0,0,0,0,0.0152,0,0,0.0076,0.0076,0,0.0076,0,0.0076,0.0076,0,0.0076,0.0076,0,0,0.0076,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076,0,0,0,0,0,0,0.0076,0,0.0152,0,0,0,0,0,0,0,0.0152,0.0076,0.0076,0,0.0152,0,0.0152,0,0,0.0076,0,0.0076,0,0.0227,0,0,0,0,0,0,0,0,0.0076,0.0076,0,0,0.0076,0,0,0.0076,0,0,0,0,0.0303,0.0076,0,0.0152,0,0,0,0,0,0,0,0,0.0152,0,0,0,0,0,0,0,0,0.0076,0,0
gi|56754425|gb|AAW25400.1|,1.659,11.6162,3,56.63434343,0.084,50,0.947,0.2525,50,0.3232,0.055555556,87,4.6566,1,1.134,5.5556,9.0909,-0.355555556,58.5859,2.4444,0.928,57,0.421,0.951,1.5152,21487.48,0.049,0.0556,4.5455,0.874,9.4646,1.4343,4.5455,0.689,5.0505,1.122,0.777,1.0101,6.5657,0.782,19.697,36.8687,-1.3463,0.891,27,0.297,3.0303,108.5226,0.5051,7.0707,1.071,2,0,5.0505,1.742,0.092,0.5051,0.0101,0.0051,0.0101,0.0101,0.0051,0.0051,0.0051,0.0101,0.0101,0,0.0051,0,0.0051,0.0051,0.0051,0,0.0051,0.0152,0.0101,0.0152,0,0,0.0051,0,0,0.0101,0,0.0051,0.0051,0,0,0,0,0,0,0,0,0,0,0,0,0.0051,0,0,0.0051,0,0.0101,0,0,0.0101,0,0.0051,0.0051,0.0051,0.0051,0,0,0.0051,0,0,0,0,0,0,0,0,0,0.0051,0,0.0051,0,0.0051,0,0.0101,0.0051,0,0,0,0.0101,0.0051,0,0,0.0051,0,0,0,0.0051,0,0,0,0,0.0051,0.0101,0,0,0.0051,0,0,0,0,0,0,0,0,0.0101,0,0,0,0,0.0051,0,0.0101,0,0,0,0,0,0,0,0.0051,0,0
gi|257216448|emb|CAX82429.1|,1.292,9.0452,0,47.03668342,0.038,48.7437,0.931,0.2965,51.2563,0.2714,0.090452261,56,4.9698,0,0.513,2.5126,12.5628,-0.350753769,52.2613,2.5578,1.362,48,1.117,0.522,4.0201,22710.83,0.105,0.0854,4.0201,0.773,9.6181,1.3568,3.5176,0.533,6.0302,1.34,1.546,2.0101,4.0201,0.479,20.603,27.1357,-1.2516,0.887,24,1.774,3.0151,114.1248,3.0151,4.5226,0.685,3,0,5.5276,1.906,1.188,6.5327,0.005,0,0,0.005,0.005,0,0,0,0,0.005,0.005,0,0.005,0.005,0.005,0.005,0.005,0.0101,0.005,0.0201,0,0,0,0.005,0,0.0151,0.0101,0,0,0.005,0.005,0,0,0.005,0,0.005,0,0,0.005,0,0,0,0.0151,0,0,0,0,0.005,0.005,0,0,0,0.0101,0.005,0,0,0,0.005,0,0,0,0,0,0,0,0,0.0101,0.005,0,0.005,0.005,0,0,0,0,0.005,0,0,0,0,0,0.005,0.005,0,0,0,0,0.005,0,0.005,0,0.005,0,0.0151,0,0.005,0.005,0.005,0,0,0,0,0.0101,0,0,0,0,0.005,0,0,0,0,0,0.005,0,0,0,0,0.005,0,0.0101,0.005
gi|56756228|gb|AAW26289.1|,1.925,13.4752,4,65.89716312,0.047,47.5177,0.852,0.2837,52.4823,0.2979,0.056737589,92,4.7163,0,0.434,2.1277,7.8014,-0.174468085,61.7021,2.6383,0.558,50,0.985,0.829,3.5461,15198.09,0.176,0.0213,7.8014,1.5,9.3759,1.1915,1.4184,0.215,5.6738,1.261,0.546,0.7092,4.2553,0.507,22.695,34.0426,0.606,0.417,40,1.252,1.4184,107.7879,2.1277,9.2199,1.397,0,0,0,0,1.161,6.383,0.0284,0.0213,0.0071,0,0.0142,0.0071,0,0,0,0,0.0142,0.0142,0,0.0071,0,0,0.0213,0.0071,0,0.0071,0,0,0,0,0,0.0071,0.0071,0,0.0071,0.0142,0,0.0071,0,0,0,0.0284,0,0,0,0,0,0,0,0,0,0.0071,0.0071,0,0.0284,0.0071,0,0,0,0,0,0,0,0,0.0213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142,0,0,0,0.0142,0,0,0,0,0,0,0,0,0,0,0,0,0.0071,0,0,0,0.0071,0,0.0071,0.0213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071,0,0,0,0,0,0,0,0
gi|685957030|gb|KGB33184.1|,1.004,7.0248,4,35.59752066,0.162,44.6281,0.764,0.2107,55.3719,0.2066,0.090909091,135,5.0124,0,1.265,6.1983,9.9174,-1.02768595,47.5207,2.5661,1.116,79,1.377,0.67,4.9587,27729.05,0.159,0.0496,5.3719,1.033,9.8636,1.4091,12.8099,1.941,2.4793,0.551,1.271,1.6529,5.3719,0.64,11.9835,26.4463,-2.9007,0.729,57,1.458,2.4793,114.5829,2.4793,4.9587,0.751,1,0,2.4793,0.855,1.427,7.8512,0.0124,0.0083,0,0.0083,0,0.0041,0,0,0.0041,0,0.0165,0,0.0041,0,0,0,0,0,0.0041,0,0,0.0041,0,0,0,0.0041,0,0.0041,0.0041,0.0041,0.0041,0,0,0.0041,0,0.0041,0,0,0,0,0.0083,0,0,0,0,0,0,0.0041,0,0,0,0.0041,0,0,0.0083,0.0041,0.0041,0,0.0041,0,0,0,0.0041,0.0041,0.0124,0.0041,0,0,0,0,0.0041,0,0,0,0,0.0165,0.0041,0.0041,0.0041,0.0041,0,0,0,0,0,0,0,0.0083,0,0,0.0124,0,0,0.0083,0,0,0,0,0.0124,0.0124,0.0041,0,0,0,0.0041,0,0,0.0041,0,0,0,0,0,0.0041,0,0,0.0083,0,0.0041,0,0.0041,0.0041
gi|685966817|gb|KGB40984.1|,1.131,7.9156,15,52.46552331,0.074,44.3272,0.939,0.27,55.6728,0.2084,0.067722076,485,5,4,1.508,7.3879,8.7951,-0.728320141,45.9982,2.6033,0.817,374,0.855,0.633,3.0783,130628.53,0.049,0.0361,4.1337,0.795,9.9569,1.4274,6.1566,0.933,5.277,1.173,0.744,0.9675,4.4855,0.534,20.2287,23.7467,-3.6134,0.802,44,1.552,2.7265,114.8888,2.6385,5.365,0.813,1,0,0.9675,0.334,1.535,8.4433,0.0088,0.0044,0.0018,0.0018,0.0062,0.0053,0.0062,0.0018,0.007,0,0.0026,0.007,0.0044,0.0035,0.0106,0.0018,0.0035,0.0053,0.0044,0.0018,0,0.0018,0.0018,0.0009,0.0009,0.0079,0.0018,0.0035,0.0018,0.0009,0.007,0,0,0.0035,0.0018,0.0211,0.0018,0.0009,0.0044,0.0009,0.0018,0.0018,0.0018,0.0026,0.0009,0.0009,0.0009,0.0044,0.0114,0.0018,0.0026,0.0026,0.0088,0.0009,0.0035,0,0.0062,0.0018,0.0044,0,0,0,0.0018,0,0.0044,0.0026,0.0035,0.0053,0.0009,0.0009,0.0035,0.0026,0.0009,0.0018,0.0097,0.0044,0,0.0062,0.0035,0.0035,0,0.0009,0.0026,0.0018,0.0009,0.0018,0,0.0106,0.0018,0,0.0044,0.0009,0.0018,0.0018,0.0018,0,0.0053,0,0.0018,0.0026,0.0035,0.0053,0.0009,0.0009,0.0009,0,0.0026,0.0018,0,0.0053,0.0044,0.0009,0,0.0026,0,0,0.0018,0,0,0.0009,0.0053,0.007
gi|226483447|emb|CAX74024.1|,1.552,10.8656,10,34.58176796,0.041,51.5654,0.913,0.2468,48.4346,0.3683,0.066298343,292,4.6888,1,0.827,4.0516,10.4972,-0.462430939,61.1418,2.4401,1.616,160,0.665,0.978,2.3941,58434.1,0.096,0.0387,6.814,1.31,9.2983,1.4015,4.0516,0.614,4.0516,0.9,2.125,2.7624,9.7606,1.162,18.0479,35.175,-3.2473,0.433,13,1.083,1.4733,107.6134,1.8416,5.8932,0.893,5,1,2.0258,0.699,0.703,3.8674,0.0074,0.0055,0.0055,0.0074,0.0037,0.0147,0.0018,0.0055,0.0055,0.0037,0.0074,0.0074,0.0018,0.0018,0.0018,0.0055,0.0055,0.0092,0.0074,0.0037,0.0018,0.0037,0,0.0037,0,0.0221,0.0037,0.0037,0.0037,0.0018,0.0074,0.0018,0,0.0037,0,0.0018,0,0.0037,0.0037,0,0,0.0018,0.0037,0.0037,0.0055,0,0.011,0.0055,0.0129,0.0037,0.0037,0.0055,0.0074,0,0.0037,0,0,0,0.0092,0,0,0,0,0,0.0018,0,0.0055,0.0074,0.0037,0,0,0.0037,0,0.0037,0.0018,0.0018,0.0037,0.0074,0.011,0,0,0,0.0037,0.0037,0.0037,0,0.0037,0.0037,0,0.0037,0,0,0.0055,0.0018,0.0018,0.0037,0,0,0.0074,0,0,0.0055,0,0,0.0055,0,0.0074,0.0018,0.0018,0.0018,0.0018,0.0018,0,0.011,0.0037,0.0018,0.0018,0.0055,0.0018,0.0055,0.0055,0.0018
gi|685962204|gb|KGB37668.1|,1.172,8.2031,0,40.62109375,0.114,56.6406,0.249,0.3125,43.3594,0.25,0.09375,89,4.918,0,0.877,4.2969,9.7656,-0.140625,51.1719,2.4727,0.975,89,1.194,0.779,4.2969,28081.04,0.414,0.0352,5.4688,1.052,9.75,1.2891,5.8594,0.888,5.0781,1.128,0.601,0.7813,8.2031,0.977,21.875,31.6406,-0.9442,1.264,35,1.379,4.2969,109.6916,2.3438,7.8125,1.184,0,0,1.1719,0.404,0.568,3.125,0.0039,0.0078,0.0156,0.0039,0,0.0078,0,0.0117,0,0,0,0,0.0039,0.0078,0,0.0078,0.0039,0.0078,0.0039,0,0.0039,0.0039,0.0078,0.0039,0,0.0078,0.0039,0,0,0,0.0117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078,0.0078,0.0039,0.0156,0.0039,0,0,0,0.0078,0.0078,0.0039,0,0,0,0,0.0039,0,0,0,0,0.0078,0.0039,0.0039,0,0.0078,0.0039,0,0.0117,0,0.0039,0,0.0117,0,0,0,0,0.0039,0,0,0.0039,0,0.0039,0.0039,0,0.0039,0,0.0039,0,0,0,0.0078,0.0078,0,0,0,0,0,0.0039,0,0,0,0,0,0,0,0,0,0.0078,0,0,0,0,0.0039,0.0078,0,0
gi|76157110|gb|AAX28140.2|,2.809,19.6629,2,49.24213483,0.029,37.0787,0.393,0.1685,62.9213,0.4101,0.039325843,127,4.4438,0,1.032,5.0562,8.9888,-0.785393258,66.2921,2.5843,0.596,42,0.312,0.96,1.1236,19240.14,0.734,0.0674,5.0562,0.972,9.0674,1.427,3.3708,0.511,5.0562,1.124,0.432,0.5618,4.4944,0.535,12.9213,42.6966,-3.9525,0.661,8,0.991,2.2472,108.0907,1.6854,3.3708,0.511,2,0,5.0562,1.744,0.613,3.3708,0.0618,0.0112,0.0169,0.0225,0.0056,0.0169,0,0,0,0.0056,0,0,0,0.0056,0,0,0.0112,0.0056,0.0281,0.0169,0,0.0056,0,0.0056,0,0.0056,0,0.0056,0,0,0.0056,0,0,0,0,0,0,0,0,0,0.0056,0.0112,0.0112,0,0,0.0056,0.0112,0,0.0169,0.0056,0,0,0.0056,0.0112,0.0112,0,0.0056,0,0,0,0.0112,0,0,0.0056,0,0,0,0,0,0,0,0,0,0,0,0.0056,0,0,0.0056,0,0.0056,0,0,0,0,0,0.0112,0.0056,0,0,0,0,0.0056,0.0056,0,0.0056,0,0,0,0,0,0,0,0,0.0056,0,0.0169,0.0056,0,0,0,0,0,0,0.0056,0,0,0,0,0.0056,0.0056,0.0056
