Sequence ID,Dayhoff statistic of serine,Percentage of serine,Binding Regions in Disordered Proteins,Instability Index,Secretory pathway signal peptide (SP),Percentage of non polar mole,Other subcellular location,Secondary helix fraction,Percentage of polar mole,Secondary turn fraction,Aromaticity,Count of linear B-cell epitopes,Average carbon sparing,Arginine and lysine propeptide cleavage sites,Dayhoff statistic of arginine,Percentage of arginine,Percentage of aromatic mole,Grand average of hydropathy (GRAVY),Percentage of small mole,Average oxygen sparing,Absobance A280,Proteasomal cleavages (MHC ligands),Dayhoff statistic of phenylalanine,Probability of Expression Inclusion Bodies,Percentage of phenylalanine,Molecular Weight,Mitochondrial targeting peptide (mTP),Average sulphur sparing,Percentage of proline,Dayhoff statistic of proline,Average hydrogen sparing,Average nitrogen sparing,Percentage of lysine,Dayhoff statistic of lysine,Percentage of isoleucine,Dayhoff statistic of isoleucine,Dayhoff statistic of tryptophan,Percentage of tryptophan,Percentage of glycine,Dayhoff statistic of glycine,Percentage of aliphatic mole,Percentage of tiny mole,Class I Immunogenicity score,Dayhoff statistic of tyrosine,Percentage of secondary helix,Dayhoff statistic of methionine,Percentage of tyrosine,Average Residue Weight,Percentage of methionine,Percentage of valine,Dayhoff statistic of valine,N-linked glycosylation sites,C-mannosylation sites,Percentage of cysteine,Dayhoff statistic of cysteine,Dayhoff statistic of aspartic acid,Percentage of aspartic acid,SS,TS,PS,SN,SR,ST,RR,SP,RS,HS,SA,DS,SD,SQ,RL,GQ,IS,LS,NS,NN,YG,TP,SF,IG,CG,SL,PV,IK,KN,VF,ES,HT,KM,PR,YK,DD,KW,WN,FD,PY,KY,CK,ND,NF,GC,FI,VG,GK,SV,SG,KF,MK,GS,HH,VS,AY,AR,WA,PP,YW,NY,MP,KC,TC,KV,FN,LK,QS,FG,CC,EP,TR,EW,RP,LP,PD,AW,KL,AS,IV,HE,ML,VV,HG,NW,MV,PN,KR,VC,GY,KD,VW,CN,NP,FK,HL,IF,FT,VP,DK,ET,VD,IC,MY,NR,FW,SH,HP,WV,LR,II,YI,IW,AT,DH,WM,YV,WP,LF,PI,LI,LD
gi|29841143|gb|AAP06156.1|,1.299,9.0909,0,32.21414141,0.368,51.0101,0.704,0.3081,48.9899,0.2172,0.090909091,64,4.9293,0,0.825,4.0404,10.101,-0.166666667,52.5253,2.5303,0.969,57,1.263,0.574,4.5455,22108.34,0.03,0.0556,2.5253,0.486,9.7879,1.303,6.5657,0.995,7.5758,1.684,0.777,1.0101,5.5556,0.661,21.7172,30.8081,-0.789,1.04,31,2.08,3.5354,111.6583,3.5354,7.5758,1.148,3,0,2.0202,0.697,1.286,7.0707,0.0101,0.0152,0,0.0051,0.0051,0.0202,0,0,0,0,0.0051,0.0051,0,0,0.0051,0.0051,0.0051,0,0.0101,0,0,0,0.0101,0.0101,0,0,0.0051,0.0051,0,0,0.0051,0,0,0,0,0,0,0,0,0,0,0,0,0.0051,0.0051,0.0051,0.0101,0.0101,0,0.0101,0,0,0,0,0,0,0.0051,0,0,0,0,0.0051,0.0051,0,0.0051,0,0,0.0051,0,0.0051,0,0,0,0,0.0051,0.0051,0,0.0101,0.0051,0.0051,0,0,0.0051,0,0,0,0,0,0,0,0,0,0,0.0051,0.0101,0,0,0,0,0.0051,0.0101,0.0152,0,0,0.0051,0,0,0,0,0,0.0101,0.0051,0.0051,0,0,0,0,0,0.0051,0,0.0101,0.0051
gi|135578|sp|P14202.1|TEGU_SCHMA,0.827,5.7895,1,35.92526316,0.09,47.3684,0.9,0.3,52.6316,0.1737,0.115789474,59,5.2947,0,1.182,5.7895,12.1053,-0.636315789,40,2.5632,1.502,62,1.462,0.516,5.2632,22577.12,0.068,0.0684,3.1579,0.607,10.2632,1.4,10,1.515,7.3684,1.637,1.619,2.1053,3.1579,0.376,18.4211,21.0526,-0.8108,1.238,50,2.477,4.2105,118.8269,4.2105,3.6842,0.558,1,0,2.6316,0.907,1.244,6.8421,0,0.0053,0.0053,0.0053,0.0053,0,0.0053,0,0,0,0,0.0053,0,0.0105,0.0053,0,0.0053,0.0105,0,0.0053,0.0053,0.0053,0,0,0,0.0053,0,0.0053,0,0,0,0,0.0053,0,0,0,0,0,0.0053,0,0.0158,0,0.0053,0.0053,0,0.0053,0,0.0053,0,0,0.0053,0.0105,0.0053,0,0.0053,0,0.0053,0,0.0053,0.0053,0.0053,0,0,0,0.0053,0,0.0105,0,0.0053,0.0053,0.0053,0,0,0,0.0053,0,0.0053,0.0158,0,0,0.0053,0,0.0053,0,0,0,0.0053,0,0.0053,0,0.0105,0.0053,0,0,0.0105,0,0,0,0,0.0105,0.0053,0.0053,0.0053,0,0,0,0.0053,0,0,0,0.0053,0,0,0.0105,0,0.0053,0.0105,0,0,0,0.0105,0.0105
gi|76155389|gb|AAX26671.2|,1.25,8.75,0,25.31958333,0.101,49.1667,0.419,0.325,50.8333,0.25,0.104166667,80,5.0458,1,0.935,4.5833,12.5,-0.362916667,49.5833,2.5208,0.809,85,1.505,0.839,5.4167,27060.71,0.381,0.025,2.9167,0.561,9.9125,1.3542,7.9167,1.199,7.0833,1.574,0.321,0.4167,7.0833,0.843,22.0833,27.9167,-0.9793,1.348,30,0.98,4.5833,112.753,1.6667,5.8333,0.884,2,0,0.8333,0.287,1.212,6.6667,0.0083,0,0,0.0083,0,0.0083,0,0,0.0042,0.0042,0,0.0083,0.0125,0,0.0083,0,0.0083,0.0167,0,0,0.0042,0,0.0083,0,0,0.0125,0,0.0167,0.0042,0,0,0,0,0.0042,0,0.0083,0,0,0.0042,0,0.0083,0,0.0042,0.0042,0,0.0125,0,0.0042,0.0083,0.0042,0,0,0,0,0.0083,0.0042,0.0042,0,0,0,0,0,0,0,0.0083,0,0.0083,0.0042,0.0125,0,0,0.0083,0,0,0.0042,0,0,0.0042,0,0.0042,0,0,0.0083,0,0,0,0,0,0,0.0042,0.0042,0,0,0.0042,0.0042,0,0.0042,0,0.0042,0,0.0083,0.0042,0,0,0,0,0.0042,0.0042,0,0,0,0.0083,0,0,0.0042,0,0,0.0042,0.0042,0,0.0042,0
gi|56756214|gb|AAW26282.1|,1.262,8.8368,3,36.18596032,0.058,49.6844,0.875,0.3273,50.3156,0.2218,0.106402164,284,5.1443,0,0.865,4.2381,13.9766,-0.33399459,44.9053,2.5509,0.973,378,1.478,0.557,5.3201,127481.87,0.121,0.0424,3.3363,0.642,9.9459,1.3544,5.8611,0.888,6.0415,1.343,0.624,0.8115,3.7872,0.451,22.092,24.8873,-2.9925,1.326,42,1.485,4.5086,114.9521,2.5248,4.4184,0.669,1,0,1.7133,0.591,1.098,6.0415,0.0081,0.0036,0.0009,0.0027,0.0045,0.009,0,0.0045,0.0036,0.0036,0.0036,0.0045,0.0072,0.0018,0.0036,0,0.0045,0.0144,0.0045,0.0036,0.0045,0.0009,0.0027,0.0027,0.0018,0.0153,0.0009,0.0045,0.0018,0.0018,0.0099,0.0018,0,0.0009,0.0027,0.0027,0,0,0.0054,0.0018,0.0027,0.0009,0.0036,0.0063,0,0.0036,0.0009,0,0.0045,0.0027,0.0036,0.0027,0.0054,0.0009,0.0054,0.0054,0.0009,0,0.0009,0.0009,0.0018,0.0009,0.0009,0.0009,0.0018,0.0036,0.0099,0.0027,0.0009,0,0.0054,0.0018,0.0009,0,0.0027,0.0009,0.0009,0.0072,0.0027,0.0018,0.0036,0.0009,0.0018,0,0.0009,0.0036,0.0054,0.0018,0.0027,0.0036,0.0045,0.0009,0.0018,0.0018,0.0027,0.0063,0.0045,0.0009,0.0009,0.0018,0.0009,0.0027,0.0009,0,0.0009,0.0009,0.0009,0,0,0.0063,0.0018,0.0027,0,0.0018,0.0045,0.0009,0,0,0.0063,0.0018,0.0054,0.009
gi|76154299|gb|AAX25787.2|,0.987,6.9091,2,41.77781818,0.028,42.9091,0.736,0.2655,57.0909,0.1636,0.08,108,5.0618,0,1.484,7.2727,11.2727,-0.786181818,39.2727,2.6218,0.715,87,1.212,0.847,4.3636,32060.6,0.41,0.04,1.0909,0.21,9.9564,1.4618,5.4545,0.826,2.9091,0.646,0.559,0.7273,4.7273,0.563,18.5455,23.2727,-0.6649,0.856,67,1.925,2.9091,116.584,3.2727,5.8182,0.882,2,0,0.7273,0.251,0.992,5.4545,0.0036,0.0036,0,0,0.0073,0.0036,0.0036,0,0,0.0036,0,0,0,0.0036,0.0036,0.0073,0.0036,0.0073,0.0036,0,0,0,0.0036,0,0,0,0,0,0.0036,0,0.0036,0.0036,0,0,0,0,0,0,0.0036,0.0036,0,0,0.0073,0,0,0,0.0073,0.0036,0,0.0145,0,0,0.0036,0,0.0109,0.0036,0.0073,0,0.0036,0,0,0.0036,0,0,0.0036,0,0,0.0036,0,0,0,0,0,0,0,0,0.0036,0.0036,0,0,0.0036,0,0.0036,0,0,0,0.0036,0,0,0.0036,0.0036,0,0,0,0.0073,0.0036,0,0.0036,0,0.0073,0.0073,0.0073,0,0,0.0073,0,0,0,0,0.0182,0,0.0073,0,0,0.0036,0,0,0,0.0036,0,0.0036,0.0145
gi|134636|sp|P16026.1|SODE_SCHMA,0.543,3.8043,2,29.69625,0.918,63.587,0.068,0.3207,36.413,0.2989,0.141304348,66,5.0109,0,1.664,8.1522,19.5652,-0.280434783,53.2609,2.3478,1.296,64,1.661,0.95,5.9783,20345.25,0.044,0.0326,5.9783,1.15,9.4511,1.4402,2.1739,0.329,4.8913,1.087,0.418,0.5435,15.2174,1.812,17.9348,32.0652,3.1681,2.238,3,0.959,7.6087,110.572,1.6304,5.4348,0.823,1,0,1.6304,0.562,0.889,4.8913,0,0,0,0,0.0054,0,0.0054,0,0,0,0.0054,0,0,0,0.0054,0,0,0,0.0054,0,0.0163,0,0.0054,0.0163,0,0,0,0.0054,0,0,0,0,0,0.0163,0,0.0054,0,0,0.0163,0.0054,0,0,0,0,0,0.0109,0.0054,0.0054,0.0054,0.0054,0.0054,0,0.0109,0,0,0.0054,0,0,0.0054,0,0.0054,0,0,0,0,0.0109,0,0,0,0,0.0054,0,0,0,0.0054,0,0,0.0054,0.0054,0,0,0,0,0.0163,0,0,0,0,0,0.0163,0,0.0054,0,0.0054,0,0,0,0.0109,0,0,0,0,0,0.0054,0.0109,0,0,0,0,0,0,0.0054,0,0.0054,0,0,0.0109,0,0.0054,0,0,0.0054
gi|685961655|gb|KGB37220.1|,0.752,5.2632,0,53.40291866,0.697,50.7177,0.166,0.2488,49.2823,0.1962,0.09569378,107,5,1,0.976,4.7847,12.4402,-0.697607656,47.8469,2.5598,1.559,66,0.399,0.602,1.4354,23969.1,0.068,0.0766,4.7847,0.92,9.7081,1.3828,6.6986,1.015,4.3062,0.957,1.104,1.4354,4.7847,0.57,15.311,28.2297,-0.7771,1.97,40,1.97,6.6986,114.6847,3.3493,5.2632,0.797,2,0,4.3062,1.485,0.87,4.7847,0,0,0,0,0,0,0.0048,0.0048,0.0048,0.0048,0,0.0096,0.0096,0.0048,0,0.0048,0,0,0,0,0,0,0,0.0048,0.0096,0.0048,0,0.0048,0.0096,0.0048,0.0048,0,0,0,0.0048,0,0,0.0048,0.0048,0.0048,0.0048,0.0048,0.0048,0,0.0096,0,0.0144,0.0048,0.0096,0,0.0048,0.0048,0.0048,0,0,0.0096,0,0,0.0048,0.0048,0,0.0048,0.0048,0,0,0,0,0,0.0048,0,0.0048,0.0096,0.0048,0,0,0,0,0,0.0048,0.0048,0,0.0096,0,0,0,0.0048,0,0.0048,0,0.0096,0,0,0,0,0,0,0,0,0.0048,0,0.0096,0,0.0048,0,0,0,0,0,0,0,0,0,0,0,0.0096,0.0048,0.0048,0,0,0.0048,0.0048,0
gi|157389026|gb|ABO09814.2|,0.84,5.8824,0,33.23764706,0.956,50,0.085,0.3059,50,0.2235,0.082352941,62,5.0059,0,0.36,1.7647,10,-0.427058824,48.2353,2.5059,1.324,49,0.817,0.768,2.9412,19213.45,0.027,0.0588,1.7647,0.339,9.9647,1.3412,12.3529,1.872,6.4706,1.438,1.357,1.7647,6.4706,0.77,22.3529,25.2941,-2.1158,1.038,46,1.384,3.5294,113.0203,2.3529,5.2941,0.802,1,0,3.5294,1.217,1.39,7.6471,0.0059,0.0059,0,0.0059,0,0.0059,0,0,0,0,0,0.0176,0,0,0,0.0118,0,0.0118,0,0,0,0,0,0.0059,0.0118,0.0059,0,0.0059,0.0118,0.0059,0,0.0059,0.0059,0,0.0059,0.0059,0.0059,0.0059,0.0059,0.0059,0,0,0.0059,0.0059,0.0059,0,0.0118,0.0118,0.0059,0.0118,0.0059,0,0,0,0,0,0,0.0059,0,0,0.0118,0,0.0118,0.0059,0,0.0059,0.0059,0,0,0,0,0,0,0.0059,0,0,0,0.0294,0.0059,0,0,0,0.0059,0,0,0.0059,0,0,0.0059,0,0.0059,0.0059,0.0059,0,0.0059,0,0.0118,0,0,0.0118,0,0,0,0,0.0059,0,0,0,0,0,0.0059,0,0,0,0,0,0.0059,0,0,0,0.0176,0.0176
gi|27805449|sp|Q26551.1|PPIB_SCHMA,1.073,7.5117,1,22.43896714,0.962,54.9296,0.047,0.3239,45.0704,0.2629,0.089201878,79,4.9249,0,0.862,4.2254,11.2676,-0.050704225,53.5211,2.4225,0.6,67,1.956,0.873,7.0423,23292.94,0.029,0.0329,4.6948,0.903,9.77,1.3192,7.5117,1.138,8.4507,1.878,0.722,0.939,10.3286,1.23,23.4742,30.5164,0.9296,0.276,20,1.105,0.939,109.3565,1.8779,8.4507,1.28,1,0,1.4085,0.486,1.11,6.1033,0,0.0047,0,0,0.0047,0.0047,0,0,0.0047,0,0,0.0047,0.0047,0.0047,0,0,0,0.0141,0.0047,0,0.0047,0,0.0047,0.0094,0.0047,0,0.0094,0.0094,0,0.0094,0.0047,0,0,0,0.0047,0,0,0,0.0047,0,0,0,0,0.0094,0,0.0047,0.0047,0.0188,0.0047,0,0,0,0.0094,0,0,0,0.0047,0,0,0,0,0,0,0,0.0141,0,0.0094,0,0.0141,0,0,0,0,0.0047,0,0.0094,0,0.0047,0.0094,0.0047,0,0,0.0094,0,0,0,0,0,0,0,0.0047,0,0,0,0.0094,0,0,0.0047,0.0047,0.0047,0.0047,0.0047,0.0047,0,0,0,0,0,0,0.0047,0.0141,0,0,0,0,0,0,0,0.0047,0,0.0047,0.0047
gi|56754313|gb|AAW25344.1|,0.915,6.4067,2,29.51754875,0.042,50.9749,0.586,0.3148,49.0251,0.1755,0.075208914,104,5.0028,0,1.307,6.4067,9.4708,-0.357381616,45.6825,2.5292,1.04,125,0.31,0.524,1.1142,40665.13,0.396,0.0418,1.9499,0.375,10.0724,1.3705,7.7994,1.182,6.4067,1.424,0.429,0.5571,6.1281,0.73,23.9554,27.8552,-1.6716,1.72,48,1.639,5.8496,113.2733,2.7855,5.0139,0.76,1,0,1.3928,0.48,1.418,7.7994,0,0.0111,0,0.0028,0,0,0.0028,0,0.0084,0.0028,0.0056,0.0056,0.0028,0,0.0056,0,0,0.0028,0.0028,0,0.0056,0.0056,0,0,0.0028,0.0167,0,0.0028,0,0,0.0028,0,0,0,0.0111,0.0084,0,0.0028,0.0028,0.0056,0,0,0.0056,0,0.0028,0,0.0028,0.0084,0.0056,0.0139,0,0.0111,0,0,0.0056,0.0056,0.0028,0,0,0,0.0028,0,0,0.0028,0.0056,0,0.0139,0,0.0028,0,0,0.0111,0.0028,0,0,0,0,0.0056,0.0056,0,0.0028,0.0028,0.0028,0.0028,0,0.0028,0,0.0056,0,0,0.0139,0,0.0028,0,0,0,0,0,0,0.0028,0.0084,0.0028,0.0028,0.0028,0.0056,0,0,0,0,0.0028,0.0028,0,0,0,0,0,0,0,0,0,0.0111,0
gi|56753569|gb|AAW24987.1|,0.69,4.8327,1,45.63312268,0.031,47.9554,0.775,0.2677,52.0446,0.1747,0.055762082,81,5.0632,0,1.29,6.3197,7.0632,-0.563568773,44.6097,2.4721,1.351,97,0.31,0.553,1.1152,31032.3,0.28,0.0781,4.8327,0.929,10.316,1.4312,11.5242,1.746,5.2045,1.157,1.716,2.2305,4.0892,0.487,21.1896,25.2788,-3.594,0.656,55,2.405,2.2305,115.3617,4.0892,5.5762,0.845,1,0,3.7175,1.282,0.946,5.2045,0.0037,0,0.0037,0,0.0037,0,0,0,0.0037,0,0.0037,0.0037,0.0037,0.0037,0.0149,0.0074,0.0074,0.0074,0,0.0037,0,0.0074,0,0.0037,0,0.0037,0.0112,0.0074,0.0037,0,0.0037,0,0.0074,0.0037,0.0074,0.0037,0.0074,0,0,0,0.0037,0.0037,0.0037,0,0.0112,0,0.0112,0,0.0037,0.0037,0,0.0074,0,0,0.0037,0.0037,0,0,0,0.0037,0.0037,0,0.0074,0.0037,0.0037,0,0.0112,0,0.0037,0,0,0.0037,0.0037,0.0074,0.0074,0,0.0037,0.0074,0.0037,0,0,0.0074,0,0,0,0,0.0037,0.0112,0,0,0.0037,0,0,0.0037,0,0,0,0,0,0,0.0074,0.0074,0.0074,0,0.0074,0,0,0.0037,0,0.0037,0.0037,0,0,0,0.0037,0,0,0,0,0,0.0074,0
gi|685957076|gb|KGB33229.1|,1.281,8.9641,2,46.07135458,0.058,52.7888,0.918,0.3267,47.2112,0.2271,0.097609562,159,5.1494,1,0.976,4.7809,11.9522,-0.270318725,47.2112,2.502,1.47,169,1.051,0.634,3.7849,57702.53,0.091,0.0677,5.9761,1.149,10.0478,1.3386,7.1713,1.087,7.5697,1.682,1.532,1.992,4.5817,0.545,22.9084,24.3028,-3.0012,1.172,32,2.226,3.9841,114.9453,3.7849,6.9721,1.056,1,0,2.988,1.03,1.231,6.7729,0.006,0.002,0.01,0.002,0.004,0,0,0.002,0.004,0,0,0.002,0.01,0,0.002,0,0.004,0.0159,0.006,0,0.002,0.002,0,0.002,0.004,0.008,0.008,0.008,0.004,0.006,0.004,0,0.002,0,0.002,0.002,0.004,0,0.002,0,0.002,0,0.002,0.002,0.002,0.004,0.008,0.004,0.01,0.002,0,0.008,0.002,0,0.008,0,0.002,0.002,0.002,0,0.006,0.002,0,0,0.004,0.002,0.004,0.004,0.002,0,0,0.002,0,0.002,0.004,0.002,0,0.006,0.004,0.002,0.002,0.004,0,0,0,0.004,0.004,0.008,0,0,0.002,0,0,0,0,0.004,0.004,0.002,0.004,0.004,0.004,0.006,0.004,0,0.002,0,0.004,0.002,0,0.004,0.002,0.006,0,0.004,0,0,0.002,0,0.006,0.006,0.004,0.008
gi|74773452|sp|Q5DAJ3.1|SJ055_SCHJA,0.935,6.5421,0,50.87196262,0.857,53.271,0.181,0.3084,46.729,0.2056,0.074766355,3,4.9813,0,1.526,7.4766,10.2804,-0.005607477,44.8598,2.3271,0.896,25,1.558,0.723,5.6075,12271.3,0.064,0.1308,0.9346,0.18,10.1215,1.5047,8.4112,1.274,9.3458,2.077,1.438,1.8692,6.5421,0.779,23.3645,31.7757,-0.7055,0,14,0.55,0,114.685,0.9346,3.7383,0.566,1,0,12.1495,4.189,0.34,1.8692,0,0.0093,0,0.0093,0,0.0093,0.0093,0,0,0,0,0,0,0.0093,0.0093,0.0093,0,0,0,0,0,0,0,0.0187,0.0093,0,0,0,0,0.0093,0,0,0,0,0,0,0,0,0.0093,0,0,0.0093,0,0.0187,0,0.0093,0,0.0093,0,0,0,0,0,0,0.0093,0,0,0,0,0,0,0,0.0187,0.0093,0.0093,0,0.0187,0.0187,0,0.0187,0,0,0,0,0,0,0,0.0093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0093,0.0093,0,0.0093,0.0093,0.0093,0,0,0.0093,0,0,0,0,0,0,0.0093,0.0187,0,0,0.0093,0,0,0,0,0.028,0,0,0
gi|350645089|emb|CCD60215.1|,0.807,5.6497,1,46.91581921,0.056,48.5876,0.938,0.2797,51.4124,0.2062,0.093220339,122,5.1497,0,0.922,4.5198,12.9944,-0.552259887,46.3277,2.5254,1.301,104,1.255,0.494,4.5198,41034.3,0.059,0.0621,6.2147,1.195,9.9689,1.3983,7.0621,1.07,6.4972,1.444,1.521,1.9774,3.1073,0.37,18.6441,24.0113,0.0459,0.831,37,1.828,2.8249,115.9161,3.1073,4.2373,0.642,1,0,3.1073,1.071,1.13,6.2147,0.0028,0.0028,0,0.0056,0.0028,0.0056,0,0,0.0085,0.0028,0.0028,0,0,0.0028,0.0056,0,0.0028,0,0.0028,0,0,0,0.0028,0.0028,0,0.0056,0.0028,0.0056,0.0056,0.0028,0,0,0.0028,0.0056,0,0.0056,0,0,0.0056,0,0.0028,0.0028,0.0056,0,0.0028,0.0028,0,0,0,0.0028,0.0028,0.0056,0,0,0.0028,0,0.0028,0,0.0056,0,0,0,0,0.0028,0.0056,0.0028,0.0056,0.0028,0,0,0,0,0,0.0085,0.0113,0.0056,0.0028,0.0085,0.0056,0.0028,0.0028,0.0028,0,0,0.0028,0,0.0028,0,0.0028,0.0028,0.0056,0,0.0028,0,0.0028,0.0085,0.0028,0,0,0.0056,0.0028,0.0056,0,0,0.0056,0.0028,0.0028,0.0113,0.0028,0.0028,0.0056,0,0,0,0.0028,0,0.0028,0,0,0.0028,0.0056,0
gi|56757978|gb|AAW27129.1|,0.968,6.7736,0,30.6902139,0.026,56.5062,0.305,0.2959,43.4938,0.2371,0.060606061,153,4.795,0,1.2,5.8824,9.6257,-0.040998217,52.9412,2.4332,0.521,175,0.891,0.689,3.2086,61182.95,0.801,0.0553,4.6346,0.891,9.6774,1.3565,4.0998,0.621,7.6649,1.703,0.274,0.3565,8.3779,0.997,23.5294,31.7291,3.9737,0.734,42,1.887,2.4955,109.0605,3.2086,8.5561,1.296,2,0,2.3173,0.799,0.745,4.0998,0.0053,0.0018,0.0018,0.0018,0.0089,0.0036,0.0018,0.0018,0.0053,0,0.0018,0.0018,0.0018,0,0.0018,0.0036,0.0053,0.0071,0,0,0.0036,0.0018,0.0071,0.0053,0.0018,0.0089,0.0018,0.0036,0,0.0036,0.0071,0.0018,0.0018,0.0071,0,0.0036,0,0,0.0018,0.0018,0,0,0,0.0018,0.0018,0.0036,0.0036,0.0053,0.0036,0.0089,0,0,0.0125,0,0.0089,0.0036,0.0053,0,0,0,0.0018,0,0,0,0.0018,0.0018,0.0036,0.0018,0.0036,0,0,0.0036,0.0018,0.0053,0.0036,0,0,0.0053,0.0053,0.0071,0.0071,0.0071,0.0071,0.0053,0,0.0053,0.0053,0.0018,0,0,0.0018,0,0.0053,0.0018,0,0.0018,0.0018,0,0.0018,0.0018,0.0071,0.0089,0.0053,0,0,0,0.0036,0.0018,0,0.0036,0.0071,0.0018,0,0.0036,0.0018,0,0.0018,0,0.0036,0.0071,0.0053,0.0053
gi|56756811|gb|AAW26577.1|,0.916,6.4103,0,34.2991453,0.978,50.8547,0.034,0.3547,49.1453,0.2436,0.132478632,57,5.3761,0,0.698,3.4188,16.6667,-0.384188034,43.5897,2.4615,2.028,74,1.781,0.894,6.4103,27569.86,0.025,0.047,4.2735,0.822,10.1667,1.4316,8.1197,1.23,6.8376,1.519,2.63,3.4188,3.8462,0.458,22.2222,20.9402,-0.109,1.006,36,0.754,3.4188,117.8199,1.2821,4.7009,0.712,2,0,3.4188,1.179,0.699,3.8462,0,0,0.0043,0,0.0043,0,0.0043,0,0,0.0043,0.0085,0.0085,0.0043,0.0085,0.0043,0.0043,0,0,0.0128,0.0085,0.0043,0.0043,0,0,0.0043,0.0043,0,0,0,0.0043,0,0.0043,0,0,0.0085,0,0,0.0043,0.0043,0,0,0.0085,0.0085,0.0043,0,0.0043,0,0.0043,0.0043,0.0043,0,0,0,0,0.0043,0.0043,0,0.0043,0.0085,0,0.0128,0,0.0085,0,0,0.0171,0.0128,0.0043,0,0,0,0,0.0043,0,0.0043,0,0,0.0256,0,0.0043,0.0043,0,0.0085,0.0085,0,0,0.0043,0.0043,0,0,0.0043,0,0.0043,0.0043,0,0,0.0043,0.0085,0,0.0043,0,0,0,0,0,0.0043,0.0043,0,0,0,0,0,0.0043,0,0,0,0,0.0128,0.0043,0,0.0171,0.0043
gi|76156797|gb|AAX27926.2|,0.908,6.3559,0,40.89834746,0.934,56.3559,0.079,0.3814,43.6441,0.2458,0.139830508,53,5.3008,0,0.865,4.2373,17.3729,-0.120762712,44.0678,2.4619,1.471,70,2.001,0.719,7.2034,27106.01,0.042,0.0169,3.8136,0.733,10.0085,1.3644,5.5085,0.835,10.5932,2.354,1.304,1.6949,6.7797,0.807,24.1525,23.3051,3.3478,1.496,31,0.748,5.0847,114.856,1.2712,4.2373,0.642,3,0,0.4237,0.146,0.924,5.0847,0.0042,0,0.0042,0,0.0042,0,0,0,0,0,0.0042,0.0042,0.0085,0,0,0,0.0127,0.0042,0,0,0.0042,0,0,0.0042,0,0.0042,0,0.0085,0.0127,0.0042,0.0042,0,0,0,0.0042,0,0,0,0.0085,0.0042,0,0,0.0042,0.0042,0,0.0042,0.0042,0,0,0.0127,0,0,0.0085,0,0,0,0.0085,0,0,0,0,0,0.0042,0,0.0042,0.0042,0.0042,0.0042,0,0,0.0042,0,0.0042,0.0085,0,0.0042,0,0.0042,0.0085,0.0042,0,0,0,0.0042,0,0.0042,0,0.0042,0,0.0042,0,0,0,0.0042,0.0127,0,0.0042,0.0042,0,0,0,0.0085,0,0.0042,0.0042,0.0042,0.0042,0.0042,0.0042,0,0,0.0085,0.0042,0.0042,0.0042,0,0,0,0,0.0042,0.0127,0.0042
gi|198385352|gb|ACH86016.1|,0.839,5.8725,0,33.30016779,0.154,55.5369,0.75,0.307,44.4631,0.2332,0.077181208,190,4.8523,0,0.582,2.8523,10.5705,-0.139597315,53.3557,2.4648,0.99,187,0.886,0.646,3.1879,64965.85,0.147,0.0419,3.8591,0.742,9.6644,1.2987,7.2148,1.093,6.2081,1.38,0.774,1.0067,9.2282,1.099,22.9866,31.7114,0.7281,1.036,31,1.184,3.5235,109.0031,2.0134,8.2215,1.246,2,0,2.1812,0.752,0.946,5.2013,0,0.0034,0,0.0067,0,0.0034,0.0017,0.0017,0.0034,0.0034,0.0034,0.0017,0.005,0.0017,0.0017,0,0.0034,0.0101,0,0.005,0.0067,0.005,0,0.0084,0.0017,0.0101,0.0034,0.0034,0.0034,0.0034,0.0017,0,0.0017,0,0.0017,0.0034,0,0,0.0034,0.0017,0.0067,0.0017,0.0017,0.0017,0.0034,0.0017,0.0084,0.0084,0.0017,0.0034,0.005,0.0017,0.0067,0,0.005,0,0.0034,0,0.0017,0,0.0017,0.0017,0.0017,0.005,0.005,0,0.005,0.0017,0.0017,0,0.0034,0,0.0017,0.0017,0.0017,0.0017,0,0.0101,0.0034,0.0034,0.0017,0.0017,0.0034,0.0017,0.0017,0.0034,0.0017,0.0017,0.005,0.0034,0.0017,0,0,0,0.0017,0,0.0017,0.0034,0.0034,0.0034,0.005,0.0017,0,0,0,0,0.0067,0.0017,0,0.0034,0.005,0,0,0.0084,0,0,0.0034,0,0.0034,0.0017,0.0017,0.0067
